,negotiable_price,price,guaranteed_authentic_brand,brand,case_plated,case_material,bezel_plated,bezel_material,bracelet_plated,bracelet_material,clasp_plated,clasp_material,dial,core_model,model_variant,year_of_production,is_year_of_production_estimate,age_in_years_2026,original_box,original_papers,movement,clasp,number_of_jewels
2684,False,5950,False,cartier,False,gold/steel,False,steel,False,leather,False,steel,white,Santos 100,Standard,,False,,1.0,1.0,automatic,double-fold clasp,21
2685,False,5500,False,cartier,False,steel,False,steel,False,steel,False,steel,white,Santos,Galbée,,False,,1.0,1.0,quartz,fold clasp,7
2686,False,7550,False,cartier,False,steel,False,steel,False,steel,False,steel,green,Santos,Standard,2024,True,2,1.0,1.0,automatic,fold clasp,23
2687,True,5290,False,cartier,False,yellow gold,False,yellow gold,False,leather,False,yellow gold,white,Tank,Solo,2011,False,15,1.0,1.0,quartz,buckle,
2688,True,5995,False,cartier,False,steel,False,steel,False,leather,False,steel,white,Santos 100,Standard,,False,,1.0,1.0,automatic,fold clasp,21
2689,True,10999,False,cartier,False,rose gold,False,rose gold,False,crocodile skin,False,rose gold,silver,Baignoire,Standard,2009,True,17,1.0,1.0,quartz,buckle,
2690,False,7950,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Santos,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,23
2691,False,8500,False,cartier,False,steel,False,steel,False,steel,False,steel,black,Santos,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,23
2692,False,17900,False,cartier,False,rose gold,False,,False,rubber,False,,black,Santos 100,Standard,2008,False,18,1.0,1.0,automatic,,
2693,False,4360,True,cartier,False,steel,False,steel,False,steel,False,,white,Tank,Solo,,False,,1.0,1.0,automatic,,
2694,True,7799,False,cartier,False,steel,False,steel,False,steel,False,steel,green,Santos,Standard,2025,True,1,1.0,1.0,automatic,fold clasp,23
2695,False,4800,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,white,Santos,Galbée,,False,,0.0,1.0,quartz,fold clasp,
2696,False,15100,False,cartier,False,yellow gold,False,,False,alligator skin,False,,silver,Tank Louis,Standard,2025,False,1,1.0,1.0,automatic,,
2697,False,9250,False,cartier,False,gold/steel,False,,False,gold/steel,False,,white,Panthère,Standard,2026,False,0,1.0,1.0,quartz,,
2698,False,17099,False,cartier,False,yellow gold,False,,False,calf skin,False,,silver,Santos Dumont,Standard,2025,False,1,1.0,1.0,manual winding,,
2699,False,4495,False,cartier,False,gold/steel,False,steel,False,gold/steel,False,steel,silver,Tank Française,Standard,,False,,0.0,1.0,automatic,double-fold clasp,
2700,False,7500,False,cartier,False,yellow gold,False,yellow gold,False,leather,False,yellow gold,white,Tank Louis,Standard,2010,True,16,0.0,1.0,quartz,buckle,
2701,False,7793,True,cartier,False,steel,False,steel,False,,False,,green,Santos Dumont,Standard,,False,,1.0,1.0,automatic,,
2702,True,4995,False,cartier,False,steel,False,steel,False,steel,False,steel,white,Santos,Galbée,,False,,0.0,1.0,quartz,fold clasp,7
2703,False,4470,False,cartier,False,steel,False,yellow gold,False,gold/steel,False,,white,Santos,Galbée,2000,True,26,0.0,1.0,quartz,,
2704,False,5295,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Roadster,Standard,,False,,0.0,1.0,automatic,,
2705,False,4600,False,cartier,False,yellow gold,False,,False,leather,False,,silver,,,1970,True,56,0.0,1.0,manual winding,,17
2706,True,2999,False,cartier,False,steel,False,steel,False,steel,False,,pink,Pasha,Standard,,False,,0.0,1.0,quartz,,
2707,True,3000,False,cartier,False,steel,False,steel,False,leather,False,steel,silver,Ronde Solo de Cartier,Standard,,False,,1.0,1.0,automatic,fold clasp,21
2708,False,37000,False,cartier,False,yellow gold,False,yellow gold,False,yellow gold,False,yellow gold,silver,Santos,Standard,2022,False,4,1.0,1.0,automatic,double-fold clasp,23
2709,True,9899,False,cartier,False,steel,False,yellow gold,False,,False,,silver,Santos,Standard,,False,,1.0,1.0,automatic,"fold clasp, hidden",
2710,False,27950,False,cartier,False,yellow gold,False,yellow gold,False,yellow gold,False,yellow gold,silver,Roadster,Standard,,False,,0.0,1.0,automatic,fold clasp,
2711,False,19160,False,cartier,False,yellow gold,False,gem-set,False,yellow gold,False,yellow gold,white,Panthère,Standard,,False,,1.0,1.0,quartz,,
2712,False,16499,False,cartier,False,yellow gold,False,,False,yellow gold,False,,silver,Baignoire,Standard,2024,False,2,1.0,1.0,quartz,,
2713,False,2795,False,cartier,False,steel,False,steel,False,leather,False,steel,silver,Ronde Solo de Cartier,Standard,,False,,0.0,1.0,automatic,fold clasp,21
2714,False,16263,False,cartier,False,yellow gold,False,,False,yellow gold,False,,white,Baignoire,Standard,2026,False,0,1.0,1.0,,,
2715,False,3595,False,cartier,False,steel,False,,False,steel,False,,grey,Pasha,Seatimer,2005,False,21,0.0,1.0,automatic,,27
2716,False,9099,False,cartier,False,steel,False,steel,False,steel,False,steel,green,Santos,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,23
2717,True,7990,False,cartier,False,steel,False,steel,False,steel,False,steel,blue,Santos,Standard,2023,False,3,1.0,1.0,automatic,fold clasp,23
2718,False,6400,False,cartier,False,steel,False,steel,False,,False,steel,blue,Ballon Bleu,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,23
2719,True,8400,False,cartier,False,steel,False,steel,False,leather,False,steel,black,Santos Dumont,Standard,2025,False,1,1.0,1.0,manual winding,buckle,18
2720,False,7990,False,cartier,False,white gold,False,white gold,False,,False,white gold,silver,Santos Dumont,Standard,,False,,0.0,1.0,quartz,fold clasp,
2721,True,8395,False,cartier,False,steel,False,steel,False,steel,False,steel,grey,Santos,Standard,2024,False,2,1.0,1.0,automatic,double-fold clasp,23
2722,False,4975,False,cartier,False,steel,False,steel,False,alligator skin,False,steel,silver,Santos Dumont,Standard,2026,False,0,1.0,1.0,quartz,buckle,
2723,False,6099,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Panthère,Standard,2025,False,1,1.0,1.0,quartz,fold clasp,
2724,False,19753,True,cartier,False,yellow gold,False,yellow gold,False,yellow gold,False,,white,Pasha,Standard,,False,,1.0,1.0,automatic,,
2725,False,15376,False,cartier,False,yellow gold,False,,False,shark skin,False,,red,Tank Louis,Standard,2026,False,0,1.0,1.0,manual winding,buckle,
2726,True,11500,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,silver,Santos,Standard,2021,False,5,1.0,1.0,automatic,fold clasp,23
2727,True,9995,False,cartier,False,rose gold,False,rose gold,False,crocodile skin,False,rose gold,white,Santos Dumont,Standard,2018,False,8,1.0,1.0,quartz,buckle,
2728,True,6500,False,cartier,False,steel,False,steel,False,crocodile skin,False,steel,white,Santos 100,Standard,2009,False,17,1.0,1.0,automatic,fold clasp,21
2729,False,194850,False,cartier,False,platinum,False,,False,crocodile skin,False,,,Tank,à Guichets,2026,False,0,1.0,1.0,manual winding,buckle,
2730,False,15289,False,cartier,False,yellow gold,False,yellow gold,False,leather,False,yellow gold,grey,Santos Dumont,Standard,2025,False,1,1.0,1.0,manual winding,buckle,
2731,True,9749,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,white,Panthère,Standard,2025,False,1,1.0,1.0,quartz,,
2732,False,28025,False,cartier,False,yellow gold,False,,False,yellow gold,False,,silver,Panthère,Standard,2025,False,1,1.0,1.0,quartz,,
2733,False,8350,False,cartier,False,steel,False,steel,False,steel,False,steel,black,Santos,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,
2734,True,8999,False,cartier,False,yellow gold,False,,False,,False,,silver,Baignoire,Standard,2025,True,1,1.0,1.0,quartz,,
2735,True,7750,False,cartier,False,steel,False,steel,False,crocodile skin,False,steel,silver,Santos Dumont,Standard,2024,False,2,1.0,1.0,manual winding,buckle,
2736,False,12050,False,cartier,False,titanium,False,,False,titanium,False,,white,Santos,Standard,2025,False,1,1.0,1.0,automatic,,
2737,False,13295,False,cartier,False,rose gold,False,,False,alligator skin,False,,silver,Santos Dumont,Standard,2025,False,1,1.0,1.0,quartz,buckle,
2738,True,9000,False,cartier,False,yellow gold,False,,False,calf skin,False,,black,Baignoire,Standard,2025,False,1,1.0,1.0,quartz,buckle,
2739,False,24995,False,cartier,False,rose gold,False,,False,,False,,silver,Ballon Bleu,Standard,2024,False,2,1.0,1.0,,,
2740,False,6100,False,cartier,False,steel,False,steel,False,alligator skin,False,steel,green,Tank,Standard,2024,False,2,1.0,1.0,quartz,buckle,
2741,False,8250,False,cartier,False,steel,False,steel,False,steel,False,steel,green,Santos,Large Green,2025,False,1,1.0,1.0,automatic,fold clasp,23
2742,False,5400,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Panthère,Standard,2026,False,0,1.0,1.0,quartz,double-fold clasp,
2743,False,16500,False,cartier,False,yellow gold,False,yellow gold,False,yellow gold,False,yellow gold,silver,Baignoire,Standard,2025,False,1,1.0,1.0,quartz,jewelry clasp,
2744,False,8425,False,cartier,False,steel,False,steel,False,leather,False,steel,black,Santos Dumont,Standard,2025,False,1,1.0,1.0,manual winding,buckle,
2745,False,10195,False,cartier,False,gold/steel,False,,False,,False,,silver,Panthère,Standard,2025,False,1,1.0,1.0,,,
2746,True,9000,False,cartier,False,steel,False,,False,steel,False,,grey,Santos,Standard,2009,True,17,1.0,1.0,automatic,,
2747,True,10999,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,,silver,Panthère,Standard,2025,False,1,1.0,1.0,quartz,,
2748,False,10350,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,white,Panthère,Standard,2026,False,0,1.0,1.0,quartz,"fold clasp, hidden",
2749,False,119995,False,cartier,False,white gold,False,,False,calf skin,False,,,,,2024,False,2,1.0,1.0,,,
2750,False,,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,silver,Santos,Standard,2022,False,4,1.0,1.0,automatic,fold clasp,35
2751,True,6200,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Roadster,Standard,2011,False,15,1.0,1.0,quartz,"fold clasp, hidden",
2752,True,16100,False,cartier,False,yellow gold,False,yellow gold,False,yellow gold,False,,white,Santos,Standard,1993,True,33,1.0,1.0,automatic,fold clasp,
2753,False,7194,False,cartier,False,,False,,False,,False,,,Tank Louis,Standard,1970,True,56,0.0,1.0,manual winding,,
2754,False,8274,False,cartier,False,steel,False,steel,False,steel,False,steel,grey,Santos,Standard,2026,False,0,1.0,1.0,automatic,double-fold clasp,23
2755,True,11550,False,cartier,False,steel,False,,False,crocodile skin,False,gold/steel,white,Santos 100,Standard,2017,False,9,1.0,1.0,automatic,double-fold clasp,
2756,True,4500,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Santos,Galbée,,False,,0.0,1.0,automatic,,25
2757,True,4600,False,cartier,False,steel,False,,False,steel,False,,silver,Panthère,Standard,2024,False,2,0.0,1.0,quartz,,
2758,True,3490,False,cartier,False,steel,False,steel,False,leather,False,steel,white,Ballon Bleu,Standard,2020,True,6,0.0,1.0,automatic,fold clasp,
2759,True,8000,False,cartier,False,steel,False,steel,False,steel,False,steel,green,Santos,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,23
2760,True,3990,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Santos,Galbée,2000,True,26,0.0,1.0,automatic,fold clasp,25
2761,False,52000,False,cartier,False,rose gold,False,,False,rose gold,False,,,Santos,Standard,,False,,1.0,1.0,manual winding,,
2762,True,3800,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Roadster,Standard,,False,,1.0,1.0,automatic,,21
2763,True,4990,False,cartier,False,steel,False,steel,False,leather,False,steel,white,Tank,Standard,2003,False,23,1.0,1.0,quartz,buckle,
2764,False,6500,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,white,Panthère,Standard,,False,,0.0,1.0,quartz,,
2765,False,4495,False,cartier,False,steel,False,steel,False,alligator skin,False,steel,silver,Ballon Bleu,Standard,,False,,0.0,1.0,quartz,fold clasp,
2766,False,5100,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Tank Française,Standard,2025,False,1,1.0,1.0,quartz,fold clasp,
2767,True,3900,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Unknown/Other,Standard,,False,,1.0,1.0,automatic,fold clasp,23
2768,True,8149,False,cartier,False,,False,yellow gold,False,leather,False,yellow gold,,Tank Louis,Standard,1980,True,46,0.0,1.0,manual winding,fold clasp,
2769,False,8550,False,cartier,False,steel,False,steel,False,steel,False,steel,green,Santos,Standard,2026,False,0,1.0,1.0,automatic,fold clasp,23
2770,False,8210,False,cartier,False,yellow gold,False,,False,,False,,silver,Tank Louis,Standard,,False,,1.0,1.0,quartz,buckle,
2771,True,6698,False,cartier,False,yellow gold,False,,False,leather,False,,white,Tank Louis,Standard,,False,,1.0,1.0,quartz,,
2772,False,22920,False,cartier,False,platinum,False,,False,leather,False,platinum,silver,Tank Louis,Standard,,False,,1.0,1.0,manual winding,buckle,
2773,True,11250,False,cartier,False,yellow gold,False,,True,gold,False,,white,Tank Louis,Standard,1980,True,46,0.0,1.0,manual winding,,
2774,True,11000,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Santos,Standard,2025,True,1,1.0,1.0,,fold clasp,23
2775,True,9999,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,,silver,Panthère,Standard,2025,False,1,1.0,1.0,quartz,fold clasp,
2776,True,3500,False,cartier,False,steel,False,steel,False,steel,False,steel,white,Tank Française,Standard,2002,False,24,1.0,1.0,quartz,double-fold clasp,25
2777,False,14300,False,cartier,False,yellow gold,False,,False,leather,False,,white,Tank Louis,Standard,2026,False,0,1.0,1.0,automatic,,
2778,False,6350,False,cartier,False,steel,False,steel,False,steel,False,steel,grey,Ballon Bleu,Standard,2023,False,3,1.0,1.0,automatic,fold clasp,23
2779,False,7495,False,cartier,False,gold/steel,False,yellow gold,False,gold/steel,False,steel,silver,Panthère,Standard,1990,True,36,0.0,1.0,quartz,"fold clasp, hidden",
2780,False,16995,False,cartier,False,gold/steel,False,,False,,False,,gold,Santos,Standard,2025,False,1,1.0,1.0,,,
2781,False,7273,True,cartier,False,yellow gold,False,yellow gold,False,leather,False,,champagne,Tank Française,Standard,,False,,0.0,1.0,quartz,,
2782,False,9497,False,cartier,False,steel,False,steel,False,steel,False,steel,blue,Santos,Standard,2025,False,1,1.0,1.0,automatic,fold clasp,23
2783,False,11227,False,cartier,False,,False,,False,,False,,,Tank Louis,Standard,1970,True,56,0.0,1.0,manual winding,,
2784,False,4349,False,cartier,False,gold/steel,False,steel,False,gold/steel,False,steel,pink,Ballon Bleu,Standard,2015,True,11,1.0,1.0,quartz,fold clasp,
2785,True,4350,False,cartier,False,steel,False,steel,False,crocodile skin,False,steel,silver,Ballon Bleu,Standard,2021,False,5,1.0,1.0,automatic,fold clasp,
2786,True,22499,False,cartier,False,rose gold,False,rose gold,False,rose gold,False,,silver,Ballon Bleu,Standard,,False,,1.0,1.0,automatic,,
2787,False,3564,False,cartier,False,silver,False,,False,,False,,silver,,,1930,True,96,0.0,1.0,manual winding,,
2788,False,3900,False,cartier,False,steel,False,steel,False,steel,False,steel,,Santos,Galbée,1990,True,36,1.0,1.0,quartz,fold clasp,
2789,False,13512,True,cartier,False,gold/steel,False,rose gold,False,,False,,,Panthère,Standard,,False,,1.0,1.0,quartz,,
2790,True,7900,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Ballon Bleu,Standard,2020,False,6,1.0,1.0,automatic,,21
2791,False,2950,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Tank Française,Standard,,False,,0.0,1.0,quartz,fold clasp,4
2792,True,7199,False,cartier,False,steel,False,,False,steel,False,,silver,Santos,Standard,2021,False,5,1.0,1.0,automatic,,
2793,False,2499,False,cartier,False,,False,,False,,False,,black,Tank,Standard,,False,,0.0,1.0,quartz,,
2794,False,3348,False,cartier,False,silver,False,,False,,False,,champagne,Tank,Standard,1980,True,46,1.0,1.0,manual winding,buckle,
2795,True,11900,False,cartier,False,yellow gold,False,,False,,False,,,Unknown/Other,Standard,1996,False,30,1.0,1.0,manual winding,,
2796,True,4300,False,cartier,False,steel,False,steel,False,leather,False,steel,silver,Santos,Standard,,False,,1.0,1.0,quartz,buckle,
2797,True,5499,False,cartier,False,steel,False,yellow gold,False,steel,False,,pink,Roadster,Standard,,False,,0.0,1.0,quartz,,
2798,False,4950,False,cartier,False,steel,False,steel,False,crocodile skin,False,steel,blue,Tank,MC,,False,,1.0,1.0,automatic,fold clasp,27
2799,False,3399,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Unknown/Other,Standard,2017,True,9,0.0,1.0,automatic,fold clasp,23
2800,False,7884,False,cartier,False,,False,,False,leather,False,,,Tank,Obus,1980,True,46,1.0,1.0,quartz,buckle,
2801,False,2395,False,cartier,False,steel,False,steel,False,steel,False,steel,silver,Ronde Solo de Cartier,Standard,,False,,0.0,1.0,quartz,fold clasp,
2802,False,18990,False,cartier,False,white gold,False,white gold,False,crocodile skin,False,white gold,silver,Ballon Bleu,Standard,2019,False,7,1.0,1.0,automatic,fold clasp,21
2803,True,8500,False,cartier,False,steel,False,,False,gold/steel,False,,silver,Ballon Bleu,Standard,2017,False,9,1.0,1.0,automatic,,
2804,True,23500,False,cartier,False,yellow gold,False,steel,False,yellow gold,False,yellow gold,silver,Tank Française,Standard,2007,False,19,1.0,1.0,quartz,"fold clasp, hidden",
2805,False,10499,False,cartier,False,,False,,False,,False,,,Santos,Standard,,False,,1.0,1.0,automatic,,
